"Global X MSCI China Materials ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
03/20/2019,16.51,-0.19,-1.14,-0.24,-1.44
03/19/2019,16.7,-0.08,-0.48,-0.17,-0.99
03/18/2019,16.78,-0.02,-0.12,-0.06,-0.35
03/15/2019,16.8,0.08,0.48,-0.04,-0.21
03/14/2019,16.72,-0.12,-0.71,-0.05,-0.33
03/13/2019,16.84,-0.02,-0.12,-0.08,-0.49
03/12/2019,16.86,0.04,0.24,-0.20,-1.15
03/11/2019,16.82,0.22,1.33,-0.04,-0.25
03/08/2019,16.6,-0.67,-3.88,-0.26,-1.56
03/07/2019,17.27,-0.21,-1.20,-0.40,-2.24
03/06/2019,17.48,0.05,0.29,-0.36,-2.00
03/05/2019,17.43,0.00,0.00,-0.19,-1.08
03/04/2019,17.43,0.16,0.93,-0.31,-1.77
03/01/2019,17.27,0.26,1.53,-0.20,-1.16
02/28/2019,17.01,-0.13,-0.76,-0.20,-1.17
02/27/2019,17.14,-0.42,-2.39,-0.30,-1.71
02/26/2019,17.56,0.24,1.39,-0.09,-0.49
02/25/2019,17.32,0.31,1.82,-0.28,-1.61
02/22/2019,17.01,0.07,0.41,-0.22,-1.27
02/21/2019,16.94,-0.13,-0.76,-0.26,-1.53
02/20/2019,17.07,0.48,2.89,-0.01,-0.06
02/19/2019,16.59,0.36,2.22,-0.02,-0.14
02/15/2019,16.23,-0.04,-0.25,0.01,0.03
02/14/2019,16.27,-0.02,-0.12,-0.31,-1.87
02/13/2019,16.29,0.30,1.88,-0.27,-1.65
02/12/2019,15.99,-0.01,-0.06,-0.11,-0.67
02/11/2019,16,0.05,0.31,-0.10,-0.61
02/08/2019,15.95,0.14,0.89,-0.14,-0.85
02/07/2019,15.81,-0.17,-1.06,-0.27,-1.68
02/06/2019,15.98,-0.12,-0.75,-0.10,-0.63
02/05/2019,16.1,0.28,1.77,0.02,0.11
02/04/2019,15.82,-0.10,-0.63,-0.26,-1.63
02/01/2019,15.92,0.06,0.38,-0.18,-1.11
01/31/2019,15.86,0.34,2.19,-0.06,-0.35
01/30/2019,15.52,0.13,0.84,-0.03,-0.21
01/29/2019,15.39,0.16,1.05,-0.11,-0.70
01/28/2019,15.23,-0.10,-0.65,-0.29,-1.88
01/25/2019,15.33,0.20,1.32,-0.07,-0.45
01/24/2019,15.13,0.12,0.80,-0.12,-0.77
01/23/2019,15.01,0.20,1.35,-0.16,-1.06
01/22/2019,14.81,-0.51,-3.33,-0.29,-1.90
01/18/2019,15.32,0.30,2.00,-0.12,-0.75
01/17/2019,15.02,-0.03,-0.20,-0.20,-1.30
01/16/2019,15.05,0.11,0.74,-0.15,-1.01
01/15/2019,14.94,0.09,0.61,-0.30,-1.97
01/14/2019,14.85,0.06,0.41,-0.09,-0.58
01/11/2019,14.79,-0.14,-0.94,-0.19,-1.28
01/10/2019,14.93,0.11,0.74,-0.01,-0.06
01/09/2019,14.82,0.25,1.72,-0.04,-0.25
01/08/2019,14.57,0.06,0.41,-0.01,-0.08
01/07/2019,14.51,0.17,1.19,-0.11,-0.76
01/04/2019,14.34,0.00,0.00,0.00,-0.00
01/03/2019,14.34,-0.29,-1.98,0.05,0.37
01/02/2019,14.63,0.11,0.76,0.12,0.82
12/31/2018,14.52,-0.16,-1.09,-0.33,-2.21
12/28/2018,14.68,-0.51,-3.36,-0.10,-0.66
12/27/2018,15.19,-0.09,-0.59,-0.27,-1.76
12/26/2018,15.28,0.01,0.07,-0.17,-1.13
12/24/2018,15.27,0.05,0.33,-0.21,-1.37
12/21/2018,15.22,-0.32,-2.06,-0.38,-2.44
12/20/2018,15.54,-0.09,-0.58,-0.25,-1.59
12/19/2018,15.63,-0.33,-2.07,-0.39,-2.42
12/18/2018,15.96,0.11,0.69,-0.10,-0.60
12/17/2018,15.85,-0.41,-2.52,-0.30,-1.84
12/14/2018,16.26,0.01,0.06,0.07,0.44
12/13/2018,16.25,0.18,1.12,-0.23,-1.42
12/12/2018,16.07,0.08,0.50,0.07,0.42
12/11/2018,15.99,0.04,0.25,-0.03,-0.17
12/10/2018,15.95,0.04,0.25,-0.12,-0.77
12/07/2018,15.91,-0.53,-3.22,-0.32,-1.96
12/06/2018,16.44,0.07,0.43,0.10,0.59
12/05/2018,16.37,0.00,0.00,0.00,0.00
12/04/2018,16.37,-0.45,-2.68,-0.66,-3.86
12/03/2018,16.82,0.57,3.51,-0.16,-0.92
11/30/2018,16.25,0.08,0.49,-0.21,-1.29
11/29/2018,16.17,-0.16,-0.98,-0.15,-0.91
11/28/2018,16.33,0.21,1.30,0.05,0.28
11/27/2018,16.12,0.02,0.12,-0.07,-0.44
11/26/2018,16.1,0.10,0.63,-0.10,-0.65
11/23/2018,16,-0.48,-2.91,-0.24,-1.49
11/21/2018,16.48,0.32,1.98,-0.02,-0.10
11/20/2018,16.16,-0.23,-1.40,-0.30,-1.84
11/19/2018,16.39,-0.38,-2.27,-0.39,-2.33
11/16/2018,16.77,0.16,0.96,0.04,0.23
11/15/2018,16.61,0.12,0.73,-0.05,-0.28
11/14/2018,16.49,0.13,0.79,0.00,0.01
11/13/2018,16.36,0.15,0.93,-0.22,-1.32
11/12/2018,16.21,-0.06,-0.37,-0.36,-2.15
11/09/2018,16.27,-0.31,-1.87,-0.35,-2.11
11/08/2018,16.58,-0.51,-2.98,-0.33,-1.96
11/07/2018,17.09,0.39,2.34,0.15,0.87
11/06/2018,16.7,0.06,0.36,-0.20,-1.19
11/05/2018,16.64,0.04,0.24,-0.04,-0.22
11/02/2018,16.6,0.13,0.79,-0.41,-2.43
11/01/2018,16.47,0.64,4.04,0.27,1.67
10/31/2018,15.83,0.22,1.41,-0.14,-0.90
10/30/2018,15.61,0.17,1.10,-0.04,-0.27
10/29/2018,15.44,-0.36,-2.28,-0.29,-1.86
10/26/2018,15.8,-0.38,-2.35,-0.14,-0.86
10/25/2018,16.18,0.32,2.02,-0.01,-0.07
10/24/2018,15.86,-0.62,-3.76,-0.49,-2.98
10/23/2018,16.48,-0.09,-0.54,0.04,0.27
10/22/2018,16.57,0.15,0.91,-0.37,-2.17
10/19/2018,16.42,0.40,2.50,-0.14,-0.83
10/18/2018,16.02,-0.46,-2.79,-0.29,-1.77
10/17/2018,16.48,-0.16,-0.96,0.03,0.20
10/16/2018,16.64,0.06,0.36,0.17,1.05
10/15/2018,16.58,0.03,0.18,0.07,0.43
10/12/2018,16.55,0.45,2.80,-0.05,-0.27
10/11/2018,16.1,-0.28,-1.71,-0.03,-0.21
10/10/2018,16.38,-0.50,-2.96,-0.44,-2.64
10/09/2018,16.88,-0.04,-0.24,-0.04,-0.24
10/08/2018,16.92,-0.35,-2.03,0.01,0.07
10/05/2018,17.27,-0.12,-0.69,-0.29,-1.63
10/04/2018,17.39,-0.38,-2.14,-0.35,-1.96
10/03/2018,17.77,0.16,0.91,-0.20,-1.09
10/02/2018,17.61,-0.20,-1.12,-0.03,-0.20
10/01/2018,17.81,0.02,0.11,-0.10,-0.55
09/28/2018,17.79,-0.06,-0.34,-0.12,-0.67
09/27/2018,17.85,0.05,0.28,0.06,0.33
09/26/2018,17.8,-0.19,-1.06,-0.13,-0.75
09/25/2018,17.99,0.13,0.73,0.10,0.55
09/24/2018,17.86,-0.24,-1.33,-0.04,-0.24
09/21/2018,18.1,0.43,2.43,-0.15,-0.84
09/20/2018,17.67,0.10,0.57,0.09,0.49
09/19/2018,17.57,0.40,2.33,0.13,0.74
09/18/2018,17.17,0.37,2.20,0.06,0.37
09/17/2018,16.8,-0.05,-0.30,-0.05,-0.31
09/14/2018,16.85,-0.26,-1.52,-0.18,-1.06
09/13/2018,17.11,0.36,2.15,0.10,0.56
09/12/2018,16.75,0.32,1.95,0.25,1.53
09/11/2018,16.43,-0.49,-2.90,-0.09,-0.53
09/10/2018,16.92,-0.35,-2.03,-0.10,-0.61
09/07/2018,17.27,-0.29,-1.65,-0.24,-1.35
09/06/2018,17.56,0.03,0.17,0.00,0.01
09/05/2018,17.53,-0.27,-1.52,-0.09,-0.51
09/04/2018,17.8,-0.27,-1.49,-0.26,-1.46
08/31/2018,18.07,0.13,0.72,-0.10,-0.55
08/30/2018,17.94,-0.40,-2.18,-0.27,-1.49
08/29/2018,18.34,0.20,1.10,0.05,0.29
08/28/2018,18.14,-0.06,-0.33,-0.13,-0.70
08/27/2018,18.2,0.30,1.68,0.03,0.16
08/24/2018,17.9,0.17,0.96,0.13,0.70
08/23/2018,17.73,-0.32,-1.77,-0.22,-1.25
08/22/2018,18.05,-0.13,-0.72,0.03,0.16
08/21/2018,18.18,0.53,3.00,0.11,0.58
08/20/2018,17.65,0.12,0.68,0.03,0.19
08/17/2018,17.53,0.05,0.29,0.19,1.09
08/16/2018,17.48,0.06,0.34,0.07,0.43
08/15/2018,17.42,-0.83,-4.55,-0.13,-0.72
08/14/2018,18.25,-0.01,-0.05,0.08,0.44
08/13/2018,18.26,-0.01,-0.05,-0.03,-0.15
08/10/2018,18.27,-0.58,-3.08,-0.33,-1.75
08/09/2018,18.85,0.30,1.62,-0.01,-0.03
08/08/2018,18.55,-0.09,-0.48,-0.09,-0.51
08/07/2018,18.64,0.64,3.56,0.08,0.45
08/06/2018,18,-0.48,-2.60,-0.10,-0.53
08/03/2018,18.48,-0.39,-2.07,0.15,0.82
08/02/2018,18.87,-0.15,-0.79,0.12,0.66
08/01/2018,19.02,-0.20,-1.04,-0.10,-0.53
07/31/2018,19.22,0.02,0.10,-0.07,-0.35
07/30/2018,19.2,0.08,0.42,-0.13,-0.67
07/27/2018,19.12,0.00,0.00,-0.19,-0.98
07/26/2018,19.12,-0.37,-1.90,-0.04,-0.22
07/25/2018,19.49,0.14,0.72,0.22,1.15
07/24/2018,19.35,1.01,5.51,0.23,1.21
07/23/2018,18.34,0.15,0.82,-0.05,-0.27
07/20/2018,18.19,0.17,0.94,-0.02,-0.09
07/19/2018,18.02,-0.32,-1.74,-0.11,-0.58
07/18/2018,18.34,-0.14,-0.76,0.09,0.50
07/17/2018,18.48,-0.01,-0.05,0.07,0.40
07/16/2018,18.49,0.02,0.11,-0.09,-0.50
07/13/2018,18.47,-0.06,-0.32,-0.11,-0.60
07/12/2018,18.53,0.48,2.66,-0.04,-0.22
07/11/2018,18.05,-0.36,-1.96,-0.21,-1.13
07/10/2018,18.41,-0.24,-1.29,-0.23,-1.25
07/09/2018,18.65,0.55,3.04,0.05,0.29
07/06/2018,18.1,0.18,1.00,0.05,0.26
07/05/2018,17.92,-0.49,-2.66,-0.09,-0.51
07/03/2018,18.41,-0.03,-0.16,-0.19,-1.03
07/02/2018,18.44,-0.27,-1.44,-0.61,-3.23
06/29/2018,18.71,0.44,2.41,-0.33,-1.76
06/28/2018,18.27,-0.04,-0.22,-0.22,-1.18
06/27/2018,18.31,-1.00,-5.18,-0.21,-1.13
06/26/2018,19.31,0.28,1.47,0.07,0.36
06/25/2018,19.03,-0.71,-3.60,-0.25,-1.29
06/22/2018,19.74,0.17,0.87,-0.13,-0.65
06/21/2018,19.57,-0.39,-1.95,-0.29,-1.46
06/20/2018,19.96,-0.35,-1.72,-0.12,-0.61
06/19/2018,20.31,-0.61,-2.92,0.11,0.55
06/18/2018,20.92,0.00,0.00,-0.08,-0.40
06/15/2018,20.92,-0.10,-0.48,-0.09,-0.41
06/14/2018,21.02,0.01,0.05,-0.12,-0.57
06/13/2018,21.01,-0.20,-0.94,-0.38,-1.76
06/12/2018,21.21,-0.24,-1.12,-0.37,-1.71
06/11/2018,21.45,0.02,0.09,-0.15,-0.69
06/08/2018,21.43,0.09,0.42,-0.10,-0.45
06/07/2018,21.34,-0.16,-0.74,-0.33,-1.55
06/06/2018,21.5,0.23,1.08,-0.08,-0.39
06/05/2018,21.27,0.00,0.00,0.00,0.02
06/04/2018,21.27,0.00,0.00,-0.06,-0.30
06/01/2018,21.27,0.16,0.76,0.07,0.31
05/31/2018,21.11,0.00,0.00,-0.21,-0.97
05/30/2018,21.11,0.16,0.76,0.25,1.21
05/29/2018,20.95,-0.48,-2.24,-0.32,-1.52
05/25/2018,21.43,-0.20,-0.92,-0.12,-0.55
05/24/2018,21.63,-0.08,-0.37,0.06,0.26
05/23/2018,21.71,-0.07,-0.32,0.11,0.50
05/22/2018,21.78,-0.03,-0.14,-0.19,-0.84
05/21/2018,21.81,0.12,0.55,-0.14,-0.65
05/18/2018,21.69,0.05,0.23,-0.24,-1.10
05/17/2018,21.64,-0.08,-0.37,-0.05,-0.22
05/16/2018,21.72,0.20,0.93,-0.08,-0.34
05/15/2018,21.52,-0.18,-0.83,-0.33,-1.49
05/14/2018,21.7,0.13,0.60,-0.09,-0.39
05/11/2018,21.57,0.12,0.56,0.13,0.60
05/10/2018,21.45,0.42,2.00,0.04,0.21
05/09/2018,21.03,0.06,0.29,-0.10,-0.46
05/08/2018,20.97,0.18,0.87,-0.13,-0.63
05/07/2018,20.79,-0.07,-0.34,-0.09,-0.43
05/04/2018,20.86,0.17,0.82,0.13,0.61
05/03/2018,20.69,-0.25,-1.19,-0.17,-0.80
05/02/2018,20.94,0.06,0.29,-0.12,-0.58
05/01/2018,20.88,-0.10,-0.48,-0.40,-1.89
04/30/2018,20.98,0.10,0.48,-0.32,-1.51
04/27/2018,20.88,-0.05,-0.24,0.00,0.01
04/26/2018,20.93,0.04,0.19,0.15,0.71
04/25/2018,20.89,-0.11,-0.52,-0.17,-0.82
04/24/2018,21,0.33,1.60,-0.20,-0.96
04/23/2018,20.67,-0.02,-0.10,-0.17,-0.82
04/20/2018,20.69,-0.24,-1.15,-0.21,-1.02
04/19/2018,20.93,0.29,1.41,-0.34,-1.58
04/18/2018,20.64,-0.11,-0.53,0.08,0.37
04/17/2018,20.75,0.02,0.10,0.24,1.16
04/16/2018,20.73,-0.35,-1.66,0.01,0.03
04/13/2018,21.08,-0.16,-0.75,-0.15,-0.69
04/12/2018,21.24,-0.03,-0.14,0.04,0.21
04/11/2018,21.27,-0.19,-0.89,-0.07,-0.32
04/10/2018,21.46,0.79,3.82,-0.06,-0.30
04/09/2018,20.67,0.03,0.15,-0.18,-0.86
04/06/2018,20.64,-0.43,-2.04,-0.21,-1.03
04/05/2018,21.07,0.04,0.19,0.51,2.50
04/04/2018,21.03,0.20,0.96,0.47,2.30
04/03/2018,20.83,0.20,0.97,-0.07,-0.36
04/02/2018,20.63,-0.50,-2.37,-0.24,-1.17
03/29/2018,21.13,0.36,1.73,0.25,1.21
03/28/2018,20.77,-0.41,-1.94,-0.09,-0.41
03/27/2018,21.18,-0.05,-0.24,-0.25,-1.17
03/26/2018,21.23,0.61,2.96,0.14,0.65
03/23/2018,20.62,-0.81,-3.78,-0.34,-1.64
03/22/2018,21.43,-0.77,-3.47,-0.47,-2.15
03/21/2018,22.2,-0.13,-0.58,0.11,0.50
03/20/2018,22.33,0.04,0.18,-0.01,-0.07
03/19/2018,22.29,-0.40,-1.76,-0.21,-0.93
03/16/2018,22.69,-0.28,-1.22,-0.11,-0.49
03/15/2018,22.97,0.07,0.31,-0.08,-0.37
03/14/2018,22.9,0.51,2.28,-0.11,-0.46
03/13/2018,22.39,-0.11,-0.49,-0.50,-2.17
03/12/2018,22.5,0.07,0.31,-0.14,-0.62
03/09/2018,22.43,0.39,1.77,0.33,1.51
03/08/2018,22.04,0.01,0.05,-0.12,-0.56
03/07/2018,22.03,-0.44,-1.96,0.05,0.22
03/06/2018,22.47,0.30,1.35,-0.04,-0.20
03/05/2018,22.17,-0.14,-0.63,0.29,1.34
03/02/2018,22.31,0.13,0.59,-0.10,-0.45
03/01/2018,22.18,-0.29,-1.29,-0.57,-2.50
02/28/2018,22.47,0.01,0.04,-0.23,-1.02
02/27/2018,22.46,-1.07,-4.55,-0.33,-1.46
02/26/2018,23.53,0.34,1.47,0.18,0.76
02/23/2018,23.19,0.19,0.83,0.02,0.07
02/22/2018,23,0.13,0.57,0.16,0.72
02/21/2018,22.87,0.55,2.46,0.07,0.29
02/20/2018,22.32,-0.34,-1.50,-0.17,-0.75
02/16/2018,22.66,-0.07,-0.31,0.25,1.14
02/15/2018,22.73,0.86,3.93,0.32,1.43
02/14/2018,21.87,0.43,2.01,-0.03,-0.13
02/13/2018,21.44,0.30,1.42,0.09,0.44
02/12/2018,21.14,0.77,3.78,0.17,0.80
02/09/2018,20.37,-0.36,-1.74,-0.19,-0.93
02/08/2018,20.73,-1.00,-4.60,-0.71,-3.30
02/07/2018,21.73,-1.19,-5.19,0.01,0.02
02/06/2018,22.92,-0.42,-1.80,0.68,3.08
02/05/2018,23.34,-0.15,-0.64,-0.62,-2.61
02/02/2018,23.49,0.11,0.47,-0.50,-2.07
02/01/2018,23.38,-0.27,-1.14,0.04,0.18
01/31/2018,23.65,0.31,1.33,0.14,0.61
01/30/2018,23.34,-0.46,-1.93,-0.06,-0.27
01/29/2018,23.8,-0.24,-1.00,-0.05,-0.20
01/26/2018,24.04,0.30,1.26,0.29,1.24
01/25/2018,23.74,0.21,0.89,0.07,0.29
01/24/2018,23.53,0.10,0.43,0.16,0.68
01/23/2018,23.43,-0.01,-0.04,0.21,0.91
01/22/2018,23.44,0.24,1.03,0.18,0.79
01/19/2018,23.2,0.66,2.93,0.28,1.23
01/18/2018,22.54,0.14,0.63,0.08,0.35
01/17/2018,22.4,0.24,1.08,0.15,0.68
01/16/2018,22.16,-0.60,-2.64,-0.16,-0.70
01/12/2018,22.76,0.34,1.52,0.34,1.51
01/11/2018,22.42,0.27,1.22,0.29,1.31
01/10/2018,22.15,-0.04,-0.18,-0.01,-0.04
01/09/2018,22.19,-0.17,-0.76,0.10,0.46
01/08/2018,22.36,0.43,1.96,0.04,0.18
01/05/2018,21.93,-0.06,-0.27,0.20,0.92
01/04/2018,21.99,0.08,0.37,0.23,1.04
01/03/2018,21.91,0.23,1.06,0.22,1.02
01/02/2018,21.68,0.82,3.93,0.10,0.45
12/29/2017,20.86,-0.06,-0.29,-0.10,-0.46
12/28/2017,20.92,0.10,0.48,-0.07,-0.32
12/27/2017,20.82,0.04,0.19,-0.05,-0.23
12/26/2017,20.78,0.12,0.58,0.15,0.73
12/22/2017,20.66,-0.10,-0.48,0.04,0.17
12/21/2017,20.76,0.69,3.44,0.24,1.19
12/20/2017,20.07,0.00,0.00,-0.04,-0.21
12/19/2017,20.07,0.03,0.15,-0.06,-0.27
12/18/2017,20.04,0.20,1.01,0.07,0.35
12/15/2017,19.84,-0.09,-0.45,0.04,0.23
12/14/2017,19.93,-0.10,-0.50,-0.10,-0.49
12/13/2017,20.03,0.29,1.47,0.08,0.42
12/12/2017,19.74,-0.30,-1.50,-0.12,-0.61
12/11/2017,20.04,0.31,1.57,-0.02,-0.09
12/08/2017,19.73,0.34,1.75,-0.04,-0.18
12/07/2017,19.39,-0.26,-1.32,0.09,0.47
12/06/2017,19.65,-0.80,-3.91,0.10,0.52
12/05/2017,20.45,-0.18,-0.87,0.02,0.12
12/04/2017,20.63,-0.05,-0.24,0.00,-0.01
12/01/2017,20.68,-0.20,-0.96,0.10,0.49
11/30/2017,20.88,0.03,0.14,0.05,0.25
11/29/2017,20.85,0.16,0.77,0.00,0.00
11/28/2017,20.69,0.11,0.53,0.04,0.21
11/27/2017,20.58,-0.19,-0.91,0.01,0.03
