"Global X Uranium ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
04/24/2018,13.1,-0.18,-1.36,-0.15,-1.12
04/23/2018,13.28,-0.43,-3.14,-0.19,-1.43
04/20/2018,13.71,-0.15,-1.08,-0.12,-0.86
04/19/2018,13.86,-0.10,-0.72,-0.01,-0.06
04/18/2018,13.96,-0.02,-0.14,0.08,0.58
04/17/2018,13.98,0.19,1.38,0.21,1.55
04/16/2018,13.79,0.62,4.71,0.23,1.67
04/13/2018,13.17,-0.07,-0.53,0.08,0.62
04/12/2018,13.24,-0.09,-0.68,0.10,0.80
04/11/2018,13.33,-0.02,-0.15,0.13,0.99
04/10/2018,13.35,0.25,1.91,0.16,1.20
04/09/2018,13.1,0.35,2.75,0.19,1.45
04/06/2018,12.75,-0.24,-1.85,0.09,0.73
04/05/2018,12.99,0.36,2.85,0.13,0.98
04/04/2018,12.63,0.01,0.08,0.18,1.45
04/03/2018,12.62,0.48,3.95,0.18,1.42
04/02/2018,12.14,0.04,0.33,0.06,0.52
03/29/2018,12.1,0.26,2.20,0.00,0.02
03/28/2018,11.84,-0.25,-2.07,-0.13,-1.06
03/27/2018,12.09,-0.09,-0.74,-0.13,-1.04
03/26/2018,12.18,0.08,0.66,0.02,0.13
03/23/2018,12.1,-0.34,-2.73,-0.19,-1.54
03/22/2018,12.44,-0.22,-1.74,-0.08,-0.62
03/21/2018,12.66,0.31,2.51,-0.06,-0.49
03/20/2018,12.35,-0.07,-0.56,-0.15,-1.16
03/19/2018,12.42,-0.43,-3.35,-0.14,-1.11
03/16/2018,12.85,-0.08,-0.62,-0.01,-0.04
03/15/2018,12.93,-0.05,-0.39,0.10,0.75
03/14/2018,12.98,0.01,0.08,0.10,0.77
03/13/2018,12.97,-0.07,-0.54,-0.02,-0.14
03/12/2018,13.04,-0.14,-1.06,-0.01,-0.09
03/09/2018,13.18,0.13,1.00,0.07,0.50
03/08/2018,13.05,-0.31,-2.32,0.06,0.49
03/07/2018,13.36,-0.02,-0.15,0.17,1.31
03/06/2018,13.38,0.19,1.44,0.11,0.80
03/05/2018,13.19,0.01,0.08,0.14,1.04
03/02/2018,13.18,0.24,1.85,0.08,0.58
03/01/2018,12.94,0.20,1.57,0.09,0.68
02/28/2018,12.74,-0.17,-1.32,-0.08,-0.62
02/27/2018,12.91,-0.37,-2.79,-0.14,-1.10
02/26/2018,13.28,-0.16,-1.19,0.01,0.05
02/23/2018,13.44,0.12,0.90,0.10,0.72
02/22/2018,13.32,0.07,0.53,0.08,0.60
02/21/2018,13.25,-0.10,-0.75,0.00,0.01
02/20/2018,13.35,-0.09,-0.67,0.06,0.45
02/16/2018,13.44,-0.29,-2.11,0.04,0.29
02/15/2018,13.73,0.02,0.15,0.19,1.39
02/14/2018,13.71,0.35,2.62,0.22,1.66
02/13/2018,13.36,0.45,3.49,0.18,1.33
02/12/2018,12.91,0.18,1.41,-0.01,-0.06
02/09/2018,12.73,-0.23,-1.77,-0.05,-0.38
02/08/2018,12.96,-0.35,-2.63,-0.07,-0.51
02/07/2018,13.31,-0.07,-0.52,0.00,-0.00
02/06/2018,13.38,0.15,1.13,0.15,1.15
02/05/2018,13.23,-0.30,-2.22,-0.09,-0.65
02/02/2018,13.53,-0.55,-3.91,-0.09,-0.69
02/01/2018,14.08,0.00,0.00,0.05,0.38
01/31/2018,14.08,0.25,1.81,0.02,0.13
01/30/2018,13.83,-0.21,-1.50,-0.03,-0.25
01/29/2018,14.04,-0.26,-1.82,-0.04,-0.28
01/26/2018,14.3,-0.16,-1.11,0.03,0.18
01/25/2018,14.46,-0.37,-2.49,0.00,-0.02
01/24/2018,14.83,0.16,1.09,0.11,0.74
01/23/2018,14.67,0.04,0.27,0.10,0.67
01/22/2018,14.63,0.06,0.41,0.12,0.81
01/19/2018,14.57,-0.05,-0.34,0.08,0.55
01/18/2018,14.62,-0.30,-2.01,0.15,1.01
01/17/2018,14.92,0.39,2.68,0.29,1.99
01/16/2018,14.53,-0.76,-4.97,-0.04,-0.26
01/12/2018,15.29,0.08,0.53,0.18,1.20
01/11/2018,15.21,0.01,0.07,0.14,0.90
01/10/2018,15.2,0.12,0.80,-0.02,-0.12
01/09/2018,15.08,-0.57,-3.64,0.12,0.84
01/08/2018,15.65,-0.19,-1.20,0.16,1.02
01/05/2018,15.84,0.02,0.13,0.13,0.84
01/04/2018,15.82,0.14,0.89,0.17,1.07
01/03/2018,15.68,0.00,0.00,0.19,1.20
01/02/2018,15.68,0.65,4.32,0.14,0.90
12/29/2017,15.03,0.11,0.74,0.16,1.09
12/28/2017,14.92,-0.17,-1.13,0.12,0.80
